id,audio_path,transcript,accuracy,accuracy_5scale,rejected_label,label_num,rejected_label_num
90340039,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340039.WAV,BUT THERE WAS TROUBLE ENOUGH AT THE OTHER END,8,Good,Average,4,3
90340041,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340041.WAV,THIS IS THE STUFF TO PUT LIFE IN YOU,8,Good,Excellent,4,5
90340043,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340043.WAV,WHAT ABOUT THAT LETTER YOU WERE SPEAKING OF AT BREAKFAST,9,Excellent,Average,5,3
90340054,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340054.WAV,AND THEIR HANDS MIGHT JOIN,8,Good,Excellent,4,5
90340071,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340071.WAV,USE ME LIKE A STAFF,8,Good,Average,4,3
90340085,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340085.WAV,I BY NO MEANS WISH TO DIE,9,Excellent,Good,5,4
90340088,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340088.WAV,YOU CAN SEE THE REST,9,Excellent,Good,5,4
90340090,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340090.WAV,BUT WHAT ELSE HAD HE A RIGHT TO EXPECT,8,Good,Average,4,3
90340108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340108.WAV,I HAVE MY OWN PLAN,8,Good,Excellent,4,5
90340114,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340114.WAV,I ASKED WAS THE CAUSE OF THE TROUBLE WAS,8,Good,Average,4,3
90340126,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340126.WAV,I AM NO LONGER A PARTNER IN THE HOUSE,8,Good,Excellent,4,5
90340131,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340131.WAV,IT WAS MY SECRET AND HERS,8,Good,Average,4,3
90340155,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340155.WAV,BUT IN THIS WORLD WE MUST CONSIDER OTHERS,8,Good,Bad,4,2
90340158,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340158.WAV,NOT ALL THAT MUCH ANYWAY,9,Excellent,Good,5,4
90340164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340164.WAV,HAVE YOU HAD SIGHT OF ANYTHING,8,Good,Average,4,3
90340168,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9034/090340168.WAV,THEY REMAINED THREE HOURS AT TABLE TELLING ABOUT THEIR SPORT,7,Good,Average,4,3
90700006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700006.WAV,HE COULD NOT SEE HIMSELF,9,Excellent,Good,5,4
90700008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700008.WAV,ONE TWICE AND THE THIRD TIME DEATH,8,Good,Average,4,3
90700019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700019.WAV,I MUST START AT ONCE,9,Excellent,Good,5,4
90700042,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700042.WAV,I WOULD NOT HAVE HIM BACK AGAIN IF I COULD,9,Excellent,Average,5,3
90700045,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700045.WAV,AN IMPORTANT PRODUCT SUCH AS THIS,9,Excellent,Bad,5,2
90700047,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700047.WAV,MIGHT I ASK YOUR NAME,9,Excellent,Good,5,4
90700054,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700054.WAV,HOWEVER THERE'S NO HELP FOR IT,8,Good,Average,4,3
90700055,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700055.WAV,WOULD IT NOT BE POSSIBLE TO FIND SUCH,8,Good,Average,4,3
90700057,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700057.WAV,HERE WE ARE THEN ALL SEATED ROUND THE TABLE,9,Excellent,Good,5,4
90700059,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700059.WAV,IN CHURCH AND WAITING ON TRAINS LIKE,8,Good,Excellent,4,5
90700065,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700065.WAV,THIS WAS THE PLAN THAT SUGGESTED ITSELF,8,Good,Worst,4,1
90700081,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700081.WAV,THEY ARE OUT OF THE REACH OF ACCIDENT,9,Excellent,Good,5,4
90700082,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700082.WAV,THEY LIVED ON PUBLIC DEATH,9,Excellent,Good,5,4
90700108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700108.WAV,HE MIGHT MARRY A GIRL WITH MONEY,9,Excellent,Average,5,3
90700111,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700111.WAV,AT LAST HOWEVER THE PARTY WAS MADE UP,9,Excellent,Good,5,4
90700117,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700117.WAV,I AM AFRAID HE WILL LEAVE US WITHOUT PITY,9,Excellent,Good,5,4
90700127,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700127.WAV,THIS SHALL BE THE PRICE OF HIS LIFE,9,Excellent,Average,5,3
90700148,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700148.WAV,THE COUNTRY IS PLEASANT FOR EXERCISE,9,Excellent,Good,5,4
90700164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700164.WAV,I HAD AN APPOINTMENT HERE AT HALF PAST NIGHT,9,Excellent,Good,5,4
90700172,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9070/090700172.WAV,I THINK WE SHOULD BUILD GOOD RELATIONSHIP WITH THEM,8,Good,Excellent,4,5
95560005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560005.WAV,I WANT TO BE ON THE SPOT TO HELP,7,Good,Bad,4,2
95560008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560008.WAV,HE MUST CONSIDER WHAT TO DO NEXT,8,Good,Excellent,4,5
95560010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560010.WAV,SHALL I FEET HIM DOWN,8,Good,Average,4,3
95560017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560017.WAV,MY FATHER THINKS TO PAINT THEM,8,Good,Excellent,4,5
95560031,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560031.WAV,NOTHING COULD TRUE HIM FROM HIS PURPOSE,9,Excellent,Good,5,4
95560037,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560037.WAV,DO NOT BE ANXIOUS ALL IS WHERE,8,Good,Bad,4,2
95560051,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560051.WAV,HOWEVER HE PULLED HIMSELF TOGETHER QUICKLY,9,Excellent,Good,5,4
95560054,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560054.WAV,HOW PLEASANT HER MANNER IS,7,Good,Worst,4,1
95560069,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560069.WAV,THE HANDS POINTED FOR FOUR OH CLOTH,8,Good,Excellent,4,5
95560080,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560080.WAV,DO NOT EXPECT SO MUCH FOR MY KINDNESS,9,Excellent,Good,5,4
95560083,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560083.WAV,HOWEVER I KNOW WHAT HIS ADVICE JUST NOW WOULD BE,8,Good,Bad,4,2
95560108,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560108.WAV,THESE WORDS CHEERED ME UP,8,Good,Average,4,3
95560115,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560115.WAV,WE SHELL HAVE A SOME TROUBLE,9,Excellent,Good,5,4
95560129,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560129.WAV,THERE WILL PROBABLY BE NONE,7,Good,Bad,4,2
95560133,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560133.WAV,HE AND HIS BROTHER SEEMED TO CHANGE PLACES,8,Good,Excellent,4,5
95560150,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560150.WAV,HE WAS NOT A PROPER PARTNER FOR HER,8,Good,Average,4,3
95560153,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560153.WAV,I THOUGHT IT MIGHT HAVE A REACHED YOUR AIRS,8,Good,Worst,4,1
95560163,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560163.WAV,I MIGHT AS WELL GO,8,Good,Excellent,4,5
95560164,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560164.WAV,WHEN I SEE IT REACH YOUR HAND I FINE,8,Good,Excellent,4,5
95560170,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9556/095560170.WAV,OH HOW PAINFUL ALL THIS IS,8,Good,Excellent,4,5
96000002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000002.WAV,BUT IT IS STILL ONLY THE FIRST QUARTER,4,Poor,Average,2,3
96000003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000003.WAV,AND FOR ALL YOU KNOW YOU COULD BE RIGHT,6,Fair,Good,3,4
96000004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000004.WAV,WE ARE GOING TO KILL THEM BUT NOT THAT WAY,3,Poor,Worst,2,1
96000005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000005.WAV,I HAVE LOOKED WITH MY VERY EYES ON HELL,4,Poor,Average,2,3
96000006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000006.WAV,IT WAS LIKE THEY WERE LOST OR SOMETHING,5,Fair,Bad,3,2
96000007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000007.WAV,HE MADE NO MOVE IT WOULD COME WHAT WOULD COME,3,Poor,Average,2,3
96000008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000008.WAV,HE WAS THERE WHEN HIS BEST FRIEND ASKED HER OUT,4,Poor,Average,2,3
96000009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000009.WAV,WHAT WAS HE EVEN ABOUT TO SAY,5,Fair,Good,3,4
96000010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000010.WAV,I THOUGHT I WOULD NEVER SMILE AGAIN,3,Poor,Worst,2,1
96000011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000011.WAV,YOU AND I WANT THE SAME THING,6,Fair,Bad,3,2
96000012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000012.WAV,THIS WAS THE MAN WHO HAD KILLED HIS FATHER,5,Fair,Good,3,4
96000013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000013.WAV,THEN I SAW HIM AT ONCE,3,Poor,Worst,2,1
96000014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000014.WAV,I MUST HAVE WALKED INTO IT,4,Poor,Average,2,3
96000015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000015.WAV,HE PUT HIS OTHER HAND ON THE WALL AS WELL,5,Fair,Good,3,4
96000016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000016.WAV,BUT I WAS YOUNG THEN AND A LITTLE TOO CURIOUS,6,Fair,Excellent,3,5
96000017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000017.WAV,SHE'S LEFT ME HERE TO FACE HIM ON MY OWN,4,Poor,Average,2,3
96000018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000018.WAV,SHE OPENED THE DOOR AND LOOKED AROUND THE BATHROOM,5,Fair,Good,3,4
96000020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000020.WAV,I DO THOUGH AND I AM TRYING TO MAKE DO,6,Fair,Bad,3,2
96000021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000021.WAV,IT WAS NOT LIKE SHE HAD ANY POWER OVER ANYTHING,4,Poor,Average,2,3
96000022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9600/096000022.WAV,SHE SHOULD BE THERE IN ABOUT AN HOUR,6,Fair,Good,3,4
96040001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040001.WAV,HE JUMPED UP BUT ALL WAS STILL ABOUT HIM,5,Fair,Bad,3,2
96040002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040002.WAV,SHE TURNED AND LOOKED AT HER OTHER FRIENDS,3,Poor,Average,2,3
96040004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040004.WAV,IT IS ONLY FOR YOU,8,Good,Average,4,3
96040005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040005.WAV,THEY WOULD NEVER ACCEPT ME AS A GIRL,5,Fair,Excellent,3,5
96040006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040006.WAV,I COULD SEE THAT HIS HANDS WERE SHAKING TOO,3,Poor,Worst,2,1
96040007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040007.WAV,SOON YOU WILL HAVE TO GO OUT ON YOUR OWN,4,Poor,Worst,2,1
96040008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040008.WAV,THERE WAS NO ONE LEFT,5,Fair,Bad,3,2
96040009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040009.WAV,THIS WAS NOT MY DAY,6,Fair,Worst,3,1
96040010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040010.WAV,YOU JUST KNOW THAT IT MAKES YOU FEEL GOOD RIGHT,4,Poor,Average,2,3
96040011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040011.WAV,I WONDER WHAT WAS GOING ON OVER THERE,5,Fair,Good,3,4
96040012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040012.WAV,SO ARE YOU HERE TO PLAY WITH ME,3,Poor,Average,2,3
96040014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040014.WAV,IF YOU WANT TO PROVE SOMETHING THEN DO IT,4,Poor,Average,2,3
96040015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040015.WAV,THAT WAS WHEN HE SAW IT,5,Fair,Good,3,4
96040016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040016.WAV,THE MAN RUBBED HIS EYES AND LOOKED INTO IT AGAIN,3,Poor,Worst,2,1
96040018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040018.WAV,AND PUT A HAND DOWN TO HELP HIM UP,4,Poor,Average,2,3
96040019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040019.WAV,THEY WALKED SLOWLY TO THE VERY END OF IT,5,Fair,Excellent,3,5
96040021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040021.WAV,WHAT WAS HE DOING AT THIS MOMENT,3,Poor,Average,2,3
96040023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040023.WAV,I AM RICH AND SO WAS MY FATHER BEFORE ME,4,Poor,Average,2,3
96040024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040024.WAV,SHE WAS LOOKING FOR A BREATH OF LIFE,5,Fair,Good,3,4
96040025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9604/096040025.WAV,THERE WAS NOTHING TO BE GAINED BY IT,3,Poor,Average,2,3
96060001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060001.WAV,HE HAD COME OUT ON JOBS WITH ME BEFORE,3,Poor,Average,2,3
96060002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060002.WAV,I JUST LOOK AT HIM,4,Poor,Average,2,3
96060003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060003.WAV,THE TWO OF YOU WILL NEED IT,5,Fair,Good,3,4
96060004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060004.WAV,BUT SHE IS MY LIFE,3,Poor,Average,2,3
96060005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060005.WAV,IN HIS EYES HE ONLY SAW HER,4,Poor,Average,2,3
96060006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060006.WAV,WE DO NOT WANT THAT TO HAPPEN NOW DO WE,5,Fair,Good,3,4
96060007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060007.WAV,I LOOKED OVER THEM ALL,3,Poor,Average,2,3
96060008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060008.WAV,THERE IS NO HOPE FOR ANY OF US HERE,4,Poor,Average,2,3
96060009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060009.WAV,IT WAS AN AWFUL THING YET WHAT COULD HE DO,5,Fair,Good,3,4
96060010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060010.WAV,YOU THOUGHT THE DREADFUL PLACE HAD YOU ONCE MORE,6,Fair,Good,3,4
96060011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060011.WAV,I LET THE TIME GET AWAY FROM ME,6,Fair,Good,3,4
96060012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060012.WAV,HE OPENED UP THE DOOR,6,Fair,Bad,3,2
96060013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060013.WAV,THEY HAD A LITTLE GIRL,3,Poor,Excellent,2,5
96060014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060014.WAV,I TURNED TO GO THE OTHER WAY,4,Poor,Worst,2,1
96060015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060015.WAV,SHE WANTED TO SAY SOMETHING ABOUT THIS,5,Fair,Bad,3,2
96060016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060016.WAV,THIS IS WHEN ALL OF THE GUARDS BUT ONE LEFT,3,Poor,Average,2,3
96060017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060017.WAV,HE MUST TURN AROUND TO SEE IF IT IS HER,4,Poor,Average,2,3
96060019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060019.WAV,I SHOULD NEVER DO IT AGAIN,5,Fair,Bad,3,2
96060020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060020.WAV,I ASKED AS HE MADE A LONG PAUSE,3,Poor,Worst,2,1
96060022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9606/096060022.WAV,THAT WAS ALL SHE NEEDED TO DO RIGHT,6,Fair,Bad,3,2
96070002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070002.WAV,BUT THERE WAS NO ONE COMING HIS WAY,6,Fair,Bad,3,2
96070003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070003.WAV,HE WOULD DO IT FOR THEM YES FOR THEM,6,Fair,Good,3,4
96070005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070005.WAV,I COULD TELL THEY WERE PLOTTING SOMETHING BUT WHAT,7,Good,Average,4,3
96070006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070006.WAV,IT WAS ALWAYS ABOUT HIM,5,Fair,Bad,3,2
96070007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070007.WAV,I AM NOT HAPPY WITH YOU RIGHT NOW,7,Good,Excellent,4,5
96070008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070008.WAV,THEY THOUGHT SHE WAS GOING TO WALK OUT AGAIN,4,Poor,Worst,2,1
96070011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070011.WAV,I LIKE TO SEE A MAN ENJOY HIMSELF,7,Good,Excellent,4,5
96070012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070012.WAV,WE ARE LOOKING FOR YOU,3,Poor,Excellent,2,5
96070013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070013.WAV,THE OTHER TURNED BACK TO THE DOOR SHAKING HIS HEAD,6,Fair,Bad,3,2
96070014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070014.WAV,HE WALKED INTO THE ROOM HE HAD JUMPED FROM,5,Fair,Good,3,4
96070015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070015.WAV,HE THEN ASKED ME IF I WAS AN ENGLISHMAN,7,Good,Average,4,3
96070016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070016.WAV,THAT WAS WHEN SHE SAW IT,4,Poor,Average,2,3
96070017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070017.WAV,SHE HAD HER HAND OVER HER LEFT CHECK,5,Fair,Bad,3,2
96070018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070018.WAV,THIS IS THE END OF THE FIRST CHAPTER,3,Poor,Worst,2,1
96070019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070019.WAV,IT WAS TOO MUCH TO TAKE,7,Good,Average,4,3
96070020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070020.WAV,APART FROM THAT I HAVE VERY LITTLE TO SAY,7,Good,Bad,4,2
96070021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070021.WAV,HE STILL HAD TO MAKE IT THROUGH THE NIGHT,3,Poor,Average,2,3
96070022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070022.WAV,SHE STOPPED TO LOOK DOWN ON HIM,7,Good,Excellent,4,5
96070023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070023.WAV,HE TURNED AROUND AND LOOKED AT ME WHAT,7,Good,Average,4,3
96070024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9607/096070024.WAV,SHE WAS NOTHING BUT A MURDERER AFTER ALL,6,Fair,Good,3,4
96090001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090001.WAV,IF HE WAS CALLED UP AGAIN HE WOULD GO AGAIN,3,Poor,Average,2,3
96090003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090003.WAV,THE GIRL THEN LOOKED AT HER HAND,4,Poor,Average,2,3
96090005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090005.WAV,WHAT WILL THEY DO IF SOMETHING HAPPENS TO ME,5,Fair,Good,3,4
96090006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090006.WAV,WE HAVE THE BEST PEOPLE ON THIS,3,Poor,Average,2,3
96090007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090007.WAV,IT WAS AS MUCH AS MY LIFE WAS WORTH,4,Poor,Worst,2,1
96090008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090008.WAV,THERE WAS NO WAY TO TELL FOR SURE,5,Fair,Good,3,4
96090010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090010.WAV,I WANT TO KNOW WHAT HAPPENED BUT NOT NOW,3,Poor,Worst,2,1
96090011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090011.WAV,I COULD JUST BARELY SEE IT FROM HERE,4,Poor,Average,2,3
96090014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090014.WAV,I MADE HIM LOOK ME INTO THE EYES,5,Fair,Good,3,4
96090015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090015.WAV,THIS IS NOT GOING TO WORK,3,Poor,Average,2,3
96090017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090017.WAV,I WAS COMPLETELY IN MY OWN WORLD RIGHT NOW,4,Poor,Average,2,3
96090018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090018.WAV,THAT MUST NOT BE IT,5,Fair,Good,3,4
96090019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9609/096090019.WAV,I WAS FOUND BY THEM WHEN I WAS A BABY,3,Poor,Average,2,3
