id,audio_path,transcript,sentence_chosen,sentence_rejected,chosen,rejected,dpo_weight
96190005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190005.WAV,THEN SHE OPENED HER EYES AND LOOKED AT HER WATCH,Bad,Average,THEN/Excellent SHE/Excellent OPENED/Excellent HER/Bad EYES/Excellent AND/Excellent LOOKED/Excellent AT/Excellent HER/Bad WATCH/Bad,THEN/Good SHE/Good OPENED/Good HER/Good EYES/Good AND/Good LOOKED/Good AT/Good HER/Average WATCH/Good,1.5
96190006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190006.WAV,IT IS WHAT HE WOULD WANT,Good,Excellent,IT/Excellent IS/Excellent WHAT/Excellent HE/Excellent WOULD/Excellent WANT/Bad,IT/Good IS/Good WHAT/Good HE/Good WOULD/Good WANT/Average,1.5
96190007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190007.WAV,THE GIRL SEEMED TO SEE THEM FOR THE FIRST TIME,Average,Bad,THE/Excellent GIRL/Excellent SEEMED/Average TO/Excellent SEE/Excellent THEM/Excellent FOR/Excellent THE/Bad FIRST/Excellent TIME/Excellent,THE/Good GIRL/Good SEEMED/Good TO/Good SEE/Good THEM/Good FOR/Good THE/Good FIRST/Good TIME/Good,1.5
96190008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190008.WAV,THERE WAS NOTHING HERE TO GO ON,Average,Good,THERE/Excellent WAS/Excellent NOTHING/Average HERE/Excellent TO/Excellent GO/Excellent ON/Excellent,THERE/Good WAS/Good NOTHING/Bad HERE/Good TO/Good GO/Good ON/Good,1.5
96190009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190009.WAV,YOU REALLY THINK YOU ARE GOING TO DEFEAT ME,Bad,Average,YOU/Excellent REALLY/Bad THINK/Bad YOU/Excellent ARE/Excellent GOING/Bad TO/Excellent DEFEAT/Average ME/Excellent,YOU/Good REALLY/Average THINK/Good YOU/Good ARE/Good GOING/Good TO/Good DEFEAT/Good ME/Good,1.5
96190010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190010.WAV,BUT IT WILL GET BETTER,Average,Bad,BUT/Excellent IT/Excellent WILL/Bad GET/Bad BETTER/Bad,BUT/Good IT/Good WILL/Average GET/Good BETTER/Good,1.5
96190011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190011.WAV,THAT WAS THE WAY OUT,Bad,Good,THAT/Excellent WAS/Excellent THE/Excellent WAY/Bad OUT/Bad,THAT/Good WAS/Good THE/Good WAY/Average OUT/Average,2.0
96190012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190012.WAV,HE HAD INDEED COME ON MORE THAN HE THOUGHT,Bad,Good,HE/Excellent HAD/Excellent INDEED/Bad COME/Excellent ON/Excellent MORE/Excellent THAN/Bad HE/Excellent THOUGHT/Bad,HE/Good HAD/Good INDEED/Good COME/Good ON/Good MORE/Good THAN/Average HE/Good THOUGHT/Average,2.0
96190013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190013.WAV,BUT WE WERE STILL THE BEST OF FRIENDS,Average,Good,BUT/Excellent WE/Excellent WERE/Bad STILL/Bad THE/Excellent BEST/Excellent OF/Excellent FRIENDS/Average,BUT/Good WE/Good WERE/Good STILL/Good THE/Good BEST/Good OF/Good FRIENDS/Good,1.5
96190014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190014.WAV,THIS IS THE ONLY PLACE WHERE YOU WILL BE SAFE,Bad,Average,THIS/Excellent IS/Excellent THE/Excellent ONLY/Excellent PLACE/Average WHERE/Excellent YOU/Excellent WILL/Excellent BE/Excellent SAFE/Bad,THIS/Good IS/Good THE/Good ONLY/Good PLACE/Bad WHERE/Good YOU/Good WILL/Good BE/Good SAFE/Average,1.5
96190015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190015.WAV,THERE WAS ANOTHER LITTLE THING HE HAD TO SAY,Bad,Good,THERE/Excellent WAS/Excellent ANOTHER/Bad LITTLE/Bad THING/Bad HE/Excellent HAD/Excellent TO/Excellent SAY/Bad,THERE/Good WAS/Good ANOTHER/Average LITTLE/Good THING/Good HE/Good HAD/Good TO/Good SAY/Average,2.0
96190016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190016.WAV,HE ASKED AS HE PUT HIS ARM AROUND HER,Average,Good,HE/Excellent ASKED/Good AS/Excellent HE/Excellent PUT/Bad HIS/Bad ARM/Bad AROUND/Excellent HER/Bad,HE/Good ASKED/Excellent AS/Good HE/Good PUT/Good HIS/Average ARM/Average AROUND/Good HER/Good,1.5
96190017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190017.WAV,WHAT ELSE WAS THERE LEFT TO DO,Bad,Good,WHAT/Excellent ELSE/Excellent WAS/Excellent THERE/Bad LEFT/Average TO/Excellent DO/Excellent,WHAT/Good ELSE/Good WAS/Good THERE/Average LEFT/Bad TO/Good DO/Good,2.0
96190019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190019.WAV,AND YET HOW INDIFFERENT IT ALL WAS TO ME NOW,Average,Bad,AND/Excellent YET/Excellent HOW/Excellent INDIFFERENT/Bad IT/Excellent ALL/Excellent WAS/Excellent TO/Excellent ME/Excellent NOW/Excellent,AND/Good YET/Good HOW/Good INDIFFERENT/Average IT/Good ALL/Good WAS/Good TO/Good ME/Good NOW/Good,1.5
96190020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190020.WAV,AND THE WORLD IS OVER,Average,Good,AND/Excellent THE/Excellent WORLD/Excellent IS/Excellent OVER/Bad,AND/Good THE/Good WORLD/Good IS/Good OVER/Good,1.5
96190021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9619/096190021.WAV,I NEED TO MAKE IT,Good,Excellent,I/Excellent NEED/Excellent TO/Excellent MAKE/Bad IT/Excellent,I/Good NEED/Good TO/Good MAKE/Average IT/Good,1.5
96240001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240001.WAV,SHE WAS NEVER THE SAME,Good,Excellent,SHE/Excellent WAS/Excellent NEVER/Excellent THE/Excellent SAME/Bad,SHE/Good WAS/Good NEVER/Good THE/Good SAME/Good,1.5
96240002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240002.WAV,I ASKED THEM HOW DO I GET THERE,Average,Good,I/Excellent ASKED/Good THEM/Bad HOW/Excellent DO/Excellent I/Excellent GET/Excellent THERE/Bad,I/Good ASKED/Average THEM/Average HOW/Good DO/Good I/Good GET/Good THERE/Average,1.5
96240003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240003.WAV,HE JUST TURNED AND LEFT,Average,Bad,HE/Excellent JUST/Excellent TURNED/Average AND/Excellent LEFT/Average,HE/Good JUST/Good TURNED/Good AND/Good LEFT/Good,1.5
96240004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240004.WAV,IT SEEMED THAT HE HAD,Bad,Good,IT/Excellent SEEMED/Average THAT/Bad HE/Excellent HAD/Excellent,IT/Good SEEMED/Good THAT/Good HE/Good HAD/Good,2.0
96240005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240005.WAV,AND SHE AGAIN LOOKED DOWN FOR A MOMENT,Good,Average,AND/Excellent SHE/Excellent AGAIN/Excellent LOOKED/Excellent DOWN/Excellent FOR/Excellent A/Excellent MOMENT/Average,AND/Good SHE/Good AGAIN/Good LOOKED/Good DOWN/Good FOR/Good A/Good MOMENT/Good,1.5
96240006,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240006.WAV,THE PEOPLE BEHIND ME WERE NOT GOING TO LET UP,Average,Good,THE/Excellent PEOPLE/Excellent BEHIND/Bad ME/Excellent WERE/Bad NOT/Excellent GOING/Excellent TO/Bad LET/Bad UP/Excellent,THE/Good PEOPLE/Good BEHIND/Average ME/Good WERE/Average NOT/Good GOING/Good TO/Average LET/Good UP/Good,1.5
96240007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240007.WAV,THAT IS THE WAY WE MUST BE IN THIS BUSINESS,Bad,Good,THAT/Excellent IS/Excellent THE/Excellent WAY/Bad WE/Excellent MUST/Average BE/Excellent IN/Excellent THIS/Bad BUSINESS/Bad,THAT/Good IS/Good THE/Good WAY/Good WE/Good MUST/Good BE/Good IN/Good THIS/Good BUSINESS/Average,2.0
96240008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240008.WAV,BUT NO ONE WAS LOOKING AT HIM,Good,Excellent,BUT/Excellent NO/Excellent ONE/Excellent WAS/Excellent LOOKING/Excellent AT/Excellent HIM/Excellent,BUT/Good NO/Good ONE/Good WAS/Good LOOKING/Good AT/Good HIM/Good,1.5
96240009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240009.WAV,YOU COULD TELL IT ON HIS FACE,Average,Bad,YOU/Excellent COULD/Bad TELL/Bad IT/Excellent ON/Excellent HIS/Excellent FACE/Bad,YOU/Good COULD/Average TELL/Good IT/Good ON/Good HIS/Good FACE/Average,1.5
96240010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240010.WAV,THE END OF HER TIME WITH HER FRIENDS,Bad,Average,THE/Excellent END/Excellent OF/Excellent HER/Bad TIME/Bad WITH/Excellent HER/Bad FRIENDS/Excellent,THE/Good END/Good OF/Good HER/Average TIME/Average WITH/Good HER/Average FRIENDS/Good,1.5
96240011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240011.WAV,THEY COULD ALL SEE IT NOW,Bad,Good,THEY/Bad COULD/Bad ALL/Bad SEE/Excellent IT/Excellent NOW/Excellent,THEY/Average COULD/Good ALL/Good SEE/Good IT/Good NOW/Good,2.0
96240012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240012.WAV,THERE WAS SOMETHING ABOUT THE WOMAN THAT MADE HIM UNEASY,Average,Good,THERE/Excellent WAS/Excellent SOMETHING/Average ABOUT/Excellent THE/Excellent WOMAN/Excellent THAT/Bad MADE/Bad HIM/Excellent UNEASY/Bad,THERE/Good WAS/Good SOMETHING/Good ABOUT/Good THE/Good WOMAN/Good THAT/Average MADE/Good HIM/Good UNEASY/Average,1.5
96240013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240013.WAV,I WALKED OUT THE DOOR,Average,Good,I/Excellent WALKED/Average OUT/Excellent THE/Excellent DOOR/Excellent,I/Good WALKED/Good OUT/Good THE/Good DOOR/Good,1.5
96240014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240014.WAV,IF SO THE SOONER HE WAS BACK THERE THE BETTER,Bad,Average,IF/Excellent SO/Excellent THE/Excellent SOONER/Bad HE/Bad WAS/Excellent BACK/Excellent THERE/Bad THE/Bad BETTER/Average,IF/Good SO/Good THE/Good SOONER/Average HE/Good WAS/Good BACK/Good THERE/Good THE/Good BETTER/Good,1.5
96240015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240015.WAV,BUT NOTHING HAPPENED TO ME I OPENED MY EYES,Average,Good,BUT/Excellent NOTHING/Bad HAPPENED/Bad TO/Excellent ME/Excellent I/Excellent OPENED/Excellent MY/Excellent EYES/Bad,BUT/Good NOTHING/Average HAPPENED/Average TO/Good ME/Good I/Good OPENED/Good MY/Good EYES/Average,1.5
96240016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240016.WAV,I HAD TO LOOK AWAY,Bad,Average,I/Excellent HAD/Excellent TO/Excellent LOOK/Bad AWAY/Average,I/Good HAD/Good TO/Good LOOK/Average AWAY/Good,1.5
96240017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240017.WAV,I PUT MY HAND IN FRONT OF HER,Bad,Average,I/Excellent PUT/Bad MY/Excellent HAND/Average IN/Excellent FRONT/Bad OF/Excellent HER/Bad,I/Good PUT/Average MY/Good HAND/Good IN/Good FRONT/Average OF/Good HER/Average,1.5
96240019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240019.WAV,IT WAS THE LAST THING HE COULD GIVE HER,Average,Good,IT/Excellent WAS/Excellent THE/Excellent LAST/Average THING/Bad HE/Bad COULD/Bad GIVE/Bad HER/Bad,IT/Good WAS/Good THE/Good LAST/Good THING/Good HE/Good COULD/Good GIVE/Good HER/Good,1.5
96240020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240020.WAV,SHE IS ON HER OWN WORLD,Bad,Good,SHE/Excellent IS/Excellent ON/Excellent HER/Bad OWN/Bad WORLD/Excellent,SHE/Good IS/Good ON/Good HER/Average OWN/Good WORLD/Good,2.0
96240021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9624/096240021.WAV,SHE HAD MORE THAN ONCE TO REMIND HIM OF THIS,Bad,Good,SHE/Excellent HAD/Excellent MORE/Bad THAN/Good ONCE/Bad TO/Excellent REMIND/Bad HIM/Excellent OF/Bad THIS/Excellent,SHE/Good HAD/Good MORE/Average THAN/Excellent ONCE/Average TO/Good REMIND/Average HIM/Good OF/Average THIS/Good,2.0
96250001,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250001.WAV,AND I NEED YOU TO HELP ME,Average,Good,AND/Excellent I/Excellent NEED/Bad YOU/Excellent TO/Excellent HELP/Excellent ME/Excellent,AND/Good I/Good NEED/Good YOU/Good TO/Good HELP/Good ME/Good,1.5
96250002,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250002.WAV,SHE TURNED AROUND AND LOOKED HIM IN THE EYES,Bad,Good,SHE/Good TURNED/Average AROUND/Excellent AND/Bad LOOKED/Average HIM/Excellent IN/Excellent THE/Excellent EYES/Bad,SHE/Average TURNED/Good AROUND/Good AND/Average LOOKED/Good HIM/Good IN/Good THE/Good EYES/Good,2.0
96250003,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250003.WAV,IT WAS ALL HE COULD DO,Average,Bad,IT/Bad WAS/Bad ALL/Excellent HE/Bad COULD/Excellent DO/Bad,IT/Good WAS/Good ALL/Good HE/Average COULD/Good DO/Good,1.5
96250004,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250004.WAV,THEY WOULD NOT KNOW IT,Bad,Good,THEY/Bad WOULD/Bad NOT/Excellent KNOW/Excellent IT/Excellent,THEY/Good WOULD/Average NOT/Good KNOW/Good IT/Good,2.0
96250005,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250005.WAV,THERE WILL BE AN END OF THAT NOW,Average,Good,THERE/Excellent WILL/Excellent BE/Bad AN/Bad END/Excellent OF/Excellent THAT/Excellent NOW/Excellent,THERE/Good WILL/Good BE/Good AN/Average END/Good OF/Good THAT/Good NOW/Good,1.5
96250007,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250007.WAV,BUT OF ONE THING SHE IS SURE,Average,Good,BUT/Excellent OF/Bad ONE/Excellent THING/Excellent SHE/Bad IS/Bad SURE/Excellent,BUT/Good OF/Good ONE/Good THING/Good SHE/Average IS/Average SURE/Good,1.5
96250008,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250008.WAV,YOU HAVE A GIRL WITH YOU,Bad,Average,YOU/Bad HAVE/Bad A/Bad GIRL/Excellent WITH/Excellent YOU/Excellent,YOU/Average HAVE/Average A/Good GIRL/Good WITH/Good YOU/Good,1.5
96250009,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250009.WAV,THIS WAS WHAT THEY WERE LOOKING FOR,Bad,Average,THIS/Bad WAS/Bad WHAT/Bad THEY/Excellent WERE/Bad LOOKING/Bad FOR/Excellent,THIS/Average WAS/Average WHAT/Good THEY/Good WERE/Good LOOKING/Average FOR/Good,1.5
96250010,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250010.WAV,THE MAN WALKED TO THE WOMAN,Average,Good,THE/Bad MAN/Bad WALKED/Excellent TO/Excellent THE/Excellent WOMAN/Excellent,THE/Good MAN/Good WALKED/Good TO/Good THE/Good WOMAN/Good,1.5
96250011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250011.WAV,BUT THERE WAS SO MUCH MORE TO COME,Bad,Average,BUT/Excellent THERE/Bad WAS/Bad SO/Excellent MUCH/Excellent MORE/Excellent TO/Excellent COME/Good,BUT/Good THERE/Average WAS/Good SO/Good MUCH/Good MORE/Good TO/Good COME/Excellent,1.5
96250012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250012.WAV,AND HE WAS STILL THAT LITTLE BOY,Bad,Good,AND/Excellent HE/Bad WAS/Bad STILL/Excellent THAT/Bad LITTLE/Excellent BOY/Excellent,AND/Good HE/Good WAS/Average STILL/Good THAT/Average LITTLE/Good BOY/Good,2.0
96250013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250013.WAV,I HAD NO WHERE ELSE TO GO,Average,Good,I/Excellent HAD/Bad NO/Average WHERE/Bad ELSE/Excellent TO/Excellent GO/Excellent,I/Good HAD/Average NO/Good WHERE/Average ELSE/Good TO/Good GO/Good,1.5
96250014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250014.WAV,I KNOW YOU WANT TO GIVE ME A GOOD LIFE,Bad,Average,I/Excellent KNOW/Excellent YOU/Bad WANT/Excellent TO/Excellent GIVE/Excellent ME/Bad A/Excellent GOOD/Excellent LIFE/Bad,I/Good KNOW/Good YOU/Average WANT/Good TO/Good GIVE/Good ME/Average A/Good GOOD/Good LIFE/Good,1.5
96250015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250015.WAV,HE ASKED ALL OF US,Bad,Average,HE/Bad ASKED/Average ALL/Excellent OF/Excellent US/Bad,HE/Good ASKED/Bad ALL/Good OF/Good US/Good,1.5
96250016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250016.WAV,I JUST HAD A LONG DAY,Average,Good,I/Bad JUST/Excellent HAD/Bad A/Bad LONG/Excellent DAY/Excellent,I/Good JUST/Good HAD/Good A/Good LONG/Good DAY/Good,1.5
96250017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250017.WAV,NO ONE WAS IN THE ROOM,Bad,Good,NO/Good ONE/Excellent WAS/Bad IN/Bad THE/Excellent ROOM/Excellent,NO/Excellent ONE/Good WAS/Good IN/Good THE/Good ROOM/Good,2.0
96250018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250018.WAV,HE LOOKED TO HIS SIDE AND SMILED,Bad,Average,HE/Bad LOOKED/Average TO/Excellent HIS/Bad SIDE/Excellent AND/Excellent SMILED/Average,HE/Good LOOKED/Bad TO/Good HIS/Good SIDE/Good AND/Good SMILED/Bad,1.5
96250020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250020.WAV,HOW MUCH WOULD THEY KNOW OF WHAT HAD HAPPENED,Average,Good,HOW/Excellent MUCH/Bad WOULD/Bad THEY/Bad KNOW/Excellent OF/Excellent WHAT/Bad HAD/Bad HAPPENED/Average,HOW/Good MUCH/Good WOULD/Average THEY/Good KNOW/Good OF/Good WHAT/Average HAD/Average HAPPENED/Bad,1.5
96250021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250021.WAV,SO ENJOY AND TELL ME WHAT YOU THINK OF IT,Bad,Average,SO/Excellent ENJOY/Excellent AND/Excellent TELL/Bad ME/Excellent WHAT/Bad YOU/Excellent THINK/Bad OF/Excellent IT/Bad,SO/Good ENJOY/Good AND/Good TELL/Good ME/Good WHAT/Good YOU/Good THINK/Good OF/Good IT/Average,1.5
96250023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9625/096250023.WAV,THEN SHE TURNED TO HIM,Bad,Average,THEN/Bad SHE/Bad TURNED/Average TO/Excellent HIM/Bad,THEN/Good SHE/Good TURNED/Good TO/Good HIM/Good,1.5
96280011,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280011.WAV,YOU WILL HAND HIM OVER TO ME,Average,Bad,YOU/Excellent WILL/Bad HAND/Excellent HIM/Excellent OVER/Bad TO/Excellent ME/Bad,YOU/Good WILL/Average HAND/Good HIM/Good OVER/Average TO/Good ME/Average,1.5
96280012,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280012.WAV,HE WAS A GOOD MAN THOUGH,Bad,Average,HE/Bad WAS/Excellent A/Excellent GOOD/Bad MAN/Excellent THOUGH/Bad,HE/Average WAS/Good A/Good GOOD/Average MAN/Good THOUGH/Good,1.5
96280013,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280013.WAV,I WANT YOU AND YOU ARE COMING BACK WITH US,Bad,Average,I/Excellent WANT/Average YOU/Bad AND/Excellent YOU/Bad ARE/Bad COMING/Excellent BACK/Bad WITH/Excellent US/Bad,I/Good WANT/Good YOU/Good AND/Good YOU/Good ARE/Average COMING/Good BACK/Good WITH/Good US/Average,1.5
96280014,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280014.WAV,I SMILED AND WALKED OUT THE DOOR,Average,Bad,I/Excellent SMILED/Average AND/Excellent WALKED/Excellent OUT/Excellent THE/Excellent DOOR/Bad,I/Good SMILED/Bad AND/Good WALKED/Good OUT/Good THE/Good DOOR/Good,1.5
96280015,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280015.WAV,I WANTED TO SEE WHO SHE WAS,Bad,Average,I/Excellent WANTED/Average TO/Excellent SEE/Bad WHO/Bad SHE/Bad WAS/Good,I/Good WANTED/Good TO/Good SEE/Good WHO/Average SHE/Good WAS/Excellent,1.5
96280016,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280016.WAV,AND HE PUT IT AGAIN,Bad,Good,AND/Excellent HE/Bad PUT/Bad IT/Excellent AGAIN/Excellent,AND/Good HE/Good PUT/Good IT/Good AGAIN/Good,2.0
96280017,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280017.WAV,WHAT DO I HAVE TO SAY FOR MYSELF,Average,Bad,WHAT/Excellent DO/Bad I/Excellent HAVE/Excellent TO/Excellent SAY/Excellent FOR/Excellent MYSELF/Average,WHAT/Good DO/Good I/Good HAVE/Good TO/Good SAY/Good FOR/Good MYSELF/Bad,1.5
96280018,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280018.WAV,THIS WAS NOT RIGHT NOT RIGHT AT ALL,Bad,Average,THIS/Bad WAS/Average NOT/Excellent RIGHT/Bad NOT/Excellent RIGHT/Bad AT/Excellent ALL/Bad,THIS/Good WAS/Good NOT/Good RIGHT/Average NOT/Good RIGHT/Average AT/Good ALL/Average,1.5
96280019,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280019.WAV,I AM SURE YOU KNOW IT,Average,Good,I/Excellent AM/Excellent SURE/Bad YOU/Excellent KNOW/Excellent IT/Excellent,I/Good AM/Good SURE/Average YOU/Good KNOW/Good IT/Good,1.5
96280020,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280020.WAV,I CAN TAKE THEM OFF IF YOU NEED ME TO,Average,Good,I/Excellent CAN/Excellent TAKE/Excellent THEM/Excellent OFF/Excellent IF/Excellent YOU/Bad NEED/Excellent ME/Bad TO/Excellent,I/Good CAN/Good TAKE/Good THEM/Good OFF/Good IF/Good YOU/Average NEED/Good ME/Good TO/Good,1.5
96280021,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280021.WAV,I SAW AT ONCE HOW IT WAS,Bad,Good,I/Excellent SAW/Bad AT/Excellent ONCE/Average HOW/Excellent IT/Excellent WAS/Good,I/Good SAW/Good AT/Good ONCE/Good HOW/Good IT/Good WAS/Excellent,2.0
96280022,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280022.WAV,AND THERE IT STOPPED FOR A MOMENT,Bad,Good,AND/Excellent THERE/Bad IT/Excellent STOPPED/Average FOR/Excellent A/Excellent MOMENT/Average,AND/Good THERE/Good IT/Good STOPPED/Bad FOR/Good A/Good MOMENT/Bad,2.0
96280023,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280023.WAV,NO ONE WOULD GET THE BEST OF HIM,Average,Good,NO/Excellent ONE/Excellent WOULD/Bad GET/Excellent THE/Excellent BEST/Excellent OF/Excellent HIM/Bad,NO/Good ONE/Good WOULD/Good GET/Good THE/Good BEST/Good OF/Good HIM/Good,1.5
96280024,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280024.WAV,ALL THAT KIND OF THING WAS NOTHING TO HIM NOW,Average,Bad,ALL/Excellent THAT/Excellent KIND/Excellent OF/Excellent THING/Bad WAS/Excellent NOTHING/Average TO/Excellent HIM/Excellent NOW/Excellent,ALL/Good THAT/Good KIND/Good OF/Good THING/Good WAS/Good NOTHING/Good TO/Good HIM/Good NOW/Good,1.5
96280025,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280025.WAV,THE PERSON LOOKED AT THE BACK,Bad,Average,THE/Excellent PERSON/Bad LOOKED/Average AT/Excellent THE/Excellent BACK/Excellent,THE/Good PERSON/Average LOOKED/Good AT/Good THE/Good BACK/Good,1.5
96280026,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280026.WAV,SHE LOOKED HARD AT THE MAN,Good,Excellent,SHE/Excellent LOOKED/Average HARD/Average AT/Excellent THE/Excellent MAN/Excellent,SHE/Good LOOKED/Good HARD/Bad AT/Good THE/Good MAN/Good,1.5
96280027,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280027.WAV,NOW THAT HE HAD THE TIME,Bad,Average,NOW/Excellent THAT/Bad HE/Excellent HAD/Excellent THE/Excellent TIME/Bad,NOW/Good THAT/Average HE/Good HAD/Good THE/Good TIME/Average,1.5
96280028,/vol/tensusers8/aparikh/hf_cache/so/speechocean762/WAVE/SPEAKER9628/096280028.WAV,BUT WHAT ELSE AM I TO DO,Bad,Average,BUT/Excellent WHAT/Excellent ELSE/Bad AM/Excellent I/Excellent TO/Excellent DO/Bad,BUT/Good WHAT/Good ELSE/Average AM/Good I/Good TO/Good DO/Good,1.5
